cid,iupac_name
3795,"2-bromo-4-[(6,7-dimethoxyquinazolin-4-yl)amino]phenol"
3796,"2,6-dibromo-4-[(6,7-dimethoxyquinazolin-4-yl)amino]phenol"
3797,3-[benzyl(propan-2-yl)amino]-1-naphthalen-2-ylpropan-1-one
3798,"6,7-dimethoxy-N-phenylquinazolin-4-amine"
3799,1-naphthalen-2-ylprop-2-en-1-one
3800,"7-[(2-bromo-1H-indol-3-yl)methyl]-4-(4-hydroxyphenyl)-8,10,13,15,17,19-hexamethyl-1-oxa-5,8,11-triazacyclononadec-15-ene-2,6,9,12-tetrone"
3801,"5,6-dichloro-2-[3-(5,6-dichloro-1,3-diethylbenzimidazol-3-ium-2-yl)prop-2-enylidene]-1,3-diethylbenzimidazole"
3802,"8-methyl-6-(4-methylpiperazin-1-yl)-11H-pyrido[2,3-b][1,4]benzodiazepine"
3803,7-amino-4-chloro-3-methoxyisochromen-1-one
3804,"[6-[6-[[4-acetyloxy-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate"
3805,"[6-[6-[[4-acetyloxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-10-propanoyloxy-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate"
3806,"5-hydroxynaphthalene-1,4-dione"
3807,"[3-[5-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxy-6-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] 10-[6-[[4,5-dihydroxy-6-methyl-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxymethyl]-4,5-dihydroxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3-[6-[5-[2,6-dimethyl-6-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyocta-2,7-dienoyl]oxy-3,4-dihydroxy-6-methyloxan-2-yl]oxy-2,6-dimethylocta-2,7-dienoyl]oxy-5-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14,14a,14b-hexadecahydropicene-4a-carboxylate"
3808,"[3-[5-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxy-6-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] 10-[6-[[4,5-dihydroxy-6-methyl-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-3-[6-[5-[2,6-dimethyl-6-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyocta-2,7-dienoyl]oxy-3,4-dihydroxy-6-methyloxan-2-yl]oxy-2,6-dimethylocta-2,7-dienoyl]oxy-5-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14,14a,14b-hexadecahydropicene-4a-carboxylate"
3809,4-(dimethylamino)-N-[4-(hydroxyamino)-4-oxobutyl]benzamide
3810,4-(dimethylamino)-N-[5-(hydroxyamino)-5-oxopentyl]benzamide
3811,4-(dimethylamino)-N-[6-(hydroxyamino)-6-oxohexyl]benzamide
3812,4-(dimethylamino)-N-[8-(hydroxyamino)-8-oxooctyl]benzamide
3813,"methyl 16-hydroxy-15-methyl-3-oxo-28-oxa-4,14,19-triazaoctacyclo[12.11.2.115,18.02,6.07,27.08,13.019,26.020,25]octacosa-1,6,8,10,12,20,22,24,26-nonaene-16-carboxylate"
3814,"16-hydroxy-15-methyl-3-oxo-28-oxa-4,14,19-triazaoctacyclo[12.11.2.115,18.02,6.07,27.08,13.019,26.020,25]octacosa-1,6,8,10,12,20,22,24,26-nonaene-16-carboxylic acid"
3815,"3,13,23-triazahexacyclo[14.7.0.02,10.04,9.011,15.017,22]tricosa-1,4,6,8,10,15,17,19,21-nonaen-12-one"
3816,3-(carboxymethyl)-4-prop-1-en-2-ylpyrrolidine-2-carboxylic acid
3817,"N-[5-[[2-(2,6-dimethylphenoxy)acetyl]amino]-4-hydroxy-1,6-diphenylhexan-2-yl]-3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanamide"
3818,"4-[2-[2-(3,4-dimethoxyphenyl)ethylamino]-1-hydroxyethyl]phenol"
3819,"2,8,16-trihydroxy-9-(hydroxymethyl)-5,5-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecan-15-one"
3820,"9-bromo-7,12-dihydro-5H-indolo[3,2-d][1]benzazepin-6-one"
3821,2-(2-chlorophenyl)-2-(methylamino)cyclohexan-1-one
3822,"3-[2-[4-(4-fluorobenzoyl)piperidin-1-yl]ethyl]-1H-quinazoline-2,4-dione"
3823,"1-[4-[4-[[2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone"
3824,"4-(3-oxobutyl)-1,2-diphenylpyrazolidine-3,5-dione"
3825,2-(3-benzoylphenyl)propanoic acid
3826,"5-benzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid"
3827,"2-(1-methylpiperidin-4-ylidene)-6-thiatricyclo[8.4.0.03,7]tetradeca-1(14),3(7),4,10,12-pentaen-8-one"
3828,"4,9-dimethoxy-7-methylfuro[3,2-g]chromen-5-one"
3829,"6,7,8-trihydroxy-5-(hydroxymethyl)-1,5,6,7,8,8a-hexahydroimidazo[1,2-a]pyridine-2,3-dione"
3830,N-(furan-2-ylmethyl)-7H-purin-6-amine
3831,"2-[6-(furan-2-ylmethylamino)purin-9-yl]-6-(hydroxymethyl)oxane-3,4,5-triol"
3832,"2-[6-(furan-2-ylmethylamino)purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol"
3833,"N-[7-[3,4-dihydroxy-5-[7-(2-hydroxy-4-oxo-1H-pyridin-3-yl)-6-methyl-7-oxohepta-1,3,5-trienyl]oxolan-2-yl]-6-methoxy-5-methylocta-2,4-dienyl]-2-(2,3,4-trihydroxy-5,5-dimethyl-6-penta-1,3-dienyloxan-2-yl)butanamide"
3834,"[6-[4-(dimethylamino)-6-[[16-ethyl-4,10-dihydroxy-5-methoxy-9-methyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate"
3835,"[6-[6-[[4,10-dihydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate"
3836,N-[2-[[3-(4-chlorophenyl)prop-2-enyl-methylamino]methyl]phenyl]-4-methoxybenzenesulfonamide
3837,N-[2-[[3-(4-chlorophenyl)prop-2-enyl-methylamino]methyl]phenyl]-N-(2-hydroxyethyl)-4-methoxybenzenesulfonamide
3838,[4-[2-[isoquinolin-5-ylsulfonyl(methyl)amino]-3-oxo-3-(4-phenylpiperazin-1-yl)propyl]phenyl] isoquinoline-5-sulfonate
3839,"N-tert-butyl-3-[2-hydroxy-3-[[2-[(2-isoquinolin-5-yloxyacetyl)amino]-3-methylsulfanylpropanoyl]amino]-4-phenylbutanoyl]-1,3-thiazolidine-4-carboxamide"
3840,5-hydroxy-2-(hydroxymethyl)pyran-4-one
3841,2-(aminomethyl)-5-hydroxypyran-4-one
3842,"5-[4-hydroxy-3-[1-hydroxy-4-(6-hydroxy-8-methoxy-1,3-dimethyl-3,4-dihydroisoquinolin-7-yl)-8-methoxy-6-methylnaphthalen-2-yl]-5-methoxy-7-methylnaphthalen-1-yl]-1,3-dimethyl-1,2,3,4-tetrahydroisoquinoline-6,8-diol"
3843,"methyl 16-methoxy-4,15-dimethyl-3-oxo-28-oxa-4,14,19-triazaoctacyclo[12.11.2.115,18.02,6.07,27.08,13.019,26.020,25]octacosa-1,6,8,10,12,20,22,24,26-nonaene-16-carboxylate"
3844,"hexyl 16-hydroxy-15-methyl-3-oxo-28-oxa-4,14,19-triazaoctacyclo[12.11.2.115,18.02,6.07,27.08,13.019,26.020,25]octacosa-1,6,8,10,12,20,22,24,26-nonaene-16-carboxylate"
3845,4-oxo-1H-quinoline-2-carboxylic acid
3846,2-butyl-6-hydroxy-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]quinazolin-4-one
3847,2-amino-6-methylideneheptanedioic acid
3848,2-hydroxy-3-phenylpropanoic acid
3849,tert-butyl N-[6-[[1-[(1-amino-1-oxo-3-phenylpropan-2-yl)amino]-4-methyl-1-oxopentan-2-yl]amino]-5-benzyl-3-hydroxy-6-oxo-1-phenylhexan-2-yl]carbamate
3850,"17-ethyl-1,14,20-trihydroxy-12-[1-(4-hydroxy-3-methoxycyclohexyl)prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone"
3851,2-benzhydryl-N-[(2-iodophenyl)methyl]-1-azabicyclo[2.2.2]octan-3-amine
3852,propan-2-yl 2-[[2-[2-[(2-amino-3-sulfanylpropyl)amino]-3-methylpentoxy]-3-phenylpropanoyl]amino]-4-methylsulfonylbutanoate
3853,"3-[[4-(4-chlorophenyl)piperazin-1-yl]methyl]-7H-pyrrolo[2,3-b]pyridine"
3854,4-[(1-anilino-4-methyl-1-oxopentan-2-yl)carbamoyl]-6-[4-(4-fluorophenyl)phenyl]-2-[4-(3-oxo-1H-isoindol-2-yl)butyl]hexanoic acid
3855,2-[hydroxy-(2-hydroxy-3-octadecoxypropoxy)phosphoryl]oxyethyl-trimethylazanium
3856,4-(2-aminoethoxy)-2-[[3-hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylamino]but-3-enoic acid
3857,2-amino-3-phosphonopropanoic acid
3858,2-benzylbutanedioic acid
3859,2-amino-4-(butylsulfonimidoyl)-2-methylbutanoic acid
3860,2-amino-6-[[1-[(1-carboxy-2-methylpropyl)amino]-1-oxo-3-sulfanylpropan-2-yl]amino]-6-oxohexanoic acid
3861,2-amino-4-methylpentane-1-thiol
3862,2-amino-3-(3-hydroxy-4-oxopyridin-1-yl)propanoic acid
3863,2-amino-6-(1-aminoethylideneamino)hexanoic acid
3864,methyl 2-amino-5-[[amino(nitramido)methylidene]amino]pentanoate
3865,2-(hexadecanoylamino)-3-phosphonooxypropanoic acid
3866,2-amino-2-phenylacetic acid
3867,2-amino-5-[[amino(sulfanyl)methylidene]amino]pentanoic acid
3868,"pyrrolidine-2,4-dicarboxylic acid"
3869,2-hydroxy-5-[1-hydroxy-2-(4-phenylbutan-2-ylamino)ethyl]benzamide
3870,2-acetamido-3-[3-hydroxy-2-(1-hydroxy-2-methylpropyl)-4-methyl-5-oxopyrrolidine-2-carbonyl]sulfanylpropanoic acid
3871,"4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexane-1,2,3,5,6-pentol"
3872,"2-[4,5-dihydroxy-2,5-bis(hydroxymethyl)oxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
3873,2-(furan-2-ylmethylsulfinyl)-N-[4-[4-(piperidin-1-ylmethyl)pyridin-2-yl]oxybut-2-enyl]acetamide
3874,"2-(4-hydroxy-3-methoxy-5-pentylphenoxy)-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxane-3,4,5-triol"
3875,"3-hydroxy-12-(4-hydroxy-3-methoxyphenyl)-8,16,17,18-tetramethoxy-4-oxa-1-azapentacyclo[11.8.0.02,11.05,10.014,19]henicosa-2,5,8,10,12,14,16,18-octaen-7-one"
3876,"3-hydroxy-12-(3-hydroxy-4-methoxyphenyl)-8,16,17-trimethoxy-4-oxa-1-azapentacyclo[11.8.0.02,11.05,10.014,19]henicosa-2,5,8,10,12,14,16,18-octaen-7-one"
3877,"4-amino-1-[2-(hydroxymethyl)-1,3-oxathiolan-5-yl]pyrimidin-2-one"
3878,"6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine"
3879,"[6-[6-[6-[[12,14-dihydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-4-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2-methyloxan-3-yl]oxy-2-methyl-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-4-yl] acetate"
3880,"2-heptadec-8-enylbenzene-1,4-diol"
3881,"2-[4-(2-chlorophenyl)-1,3-dithiolan-2-ylidene]-2-imidazol-1-ylacetonitrile"
3882,"4,4,10,13,14,17-hexamethyl-17-(6-methylhept-5-en-2-yl)-1,2,3,5,6,7,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-ol"
3883,"2-[[3-methyl-4-(2,2,2-trifluoroethoxy)pyridin-2-yl]methylsulfinyl]-1H-benzimidazole"
3884,"4-hydroxy-3-(3-methylbut-2-enyl)naphthalene-1,2-dione"
3885,"2,2-dimethyl-3,4-dihydrobenzo[h]chromene-5,6-dione"
3886,"(11-ethyl-3,8-dihydroxy-4,6,16-trimethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-13-yl) 2-acetamidobenzoate"
3887,"6-[7-[5-ethyl-5-(5-ethyl-5-hydroxy-6-methyloxan-2-yl)-3-methyloxolan-2-yl]-4-hydroxy-3,5-dimethyl-6-oxononyl]-2-hydroxy-3-methylbenzoate"
3888,"6-[7-[5-ethyl-5-(5-ethyl-5-hydroxy-6-methyloxan-2-yl)-3-methyloxolan-2-yl]-4-hydroxy-3,5-dimethyl-6-oxononyl]-2-hydroxy-3-methylbenzoic acid"
3889,7-[[2-carboxy-2-(4-hydroxyphenyl)acetyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-oxa-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
3890,"propan-2-yl 7-[3,5-dihydroxy-2-(3-hydroxy-5-phenylpentyl)cyclopentyl]hept-5-enoate"
3891,"4-(17-hydroxy-5,12-dimethyl-3-oxo-2,16-dioxabicyclo[13.3.1]nonadeca-4,8,10-trien-17-yl)-1,3-thiazolidin-2-one"
3892,"4-(15-hydroxy-5,10-dimethyl-3-oxo-2,14-dioxabicyclo[11.3.1]heptadeca-4,8-dien-15-yl)-1,3-thiazolidin-2-one"
3893,dodecanoic acid
3894,"5-[(2,5-dihydroxyphenyl)methyl-[(2-hydroxyphenyl)methyl]amino]-2-hydroxybenzoic acid"
3895,5-[bis[(2-hydroxyphenyl)methyl]amino]-2-hydroxybenzoic acid
3896,"5-[(2,5-dihydroxyphenyl)methylamino]-2-hydroxybenzoic acid"
3897,"3-[4-hydroxy-8,8-dimethyl-3-(3-methylbutanoyl)-5,7-bis(3-methylbut-2-enyl)-2,9-dioxo-1-bicyclo[3.3.1]non-3-enyl]-3-phenylpropanoic acid"
3898,2-[hydroxy-[4-(trifluoromethyl)anilino]methylidene]-3-oxobutanenitrile
3899,"5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide"
3900,"(5-methyl-2-oxo-1,3-dioxol-4-yl)methyl 6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
3901,"19-ethyl-6-hydroxy-5,7,9,11,13,17-hexamethyl-21-(3-methyl-6-oxo-2,3-dihydropyran-2-yl)-8-oxohenicosa-2,10,12,14,18,20-hexaenoic acid"
3902,"4-[(4-cyanophenyl)-(1,2,4-triazol-1-yl)methyl]benzonitrile"
3903,2-[[2-[[2-[[2-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-4-methylpentanoic acid
3904,"2-[[4-[(2-amino-5-formyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioate"
3905,3-amino-2-hydroxy-2-(1H-imidazol-5-ylmethyl)-5-methylhexanoic acid
3906,"5,12-dihydroxyicosa-6,8,10-trienoic acid"
3907,"6-[2-[(4-amino-4-carboxybutanoyl)amino]-3-(carboxymethylamino)-3-oxopropyl]sulfanyl-5-hydroxyicosa-7,9,11,14-tetraenoic acid"
3908,"6-[2-amino-3-(carboxymethylamino)-3-oxopropyl]sulfanyl-5-hydroxyicosa-7,9,11,14-tetraenoic acid"
3909,"6-(2-amino-2-carboxyethyl)sulfanyl-5-hydroxyicosa-7,9,11,14-tetraenoic acid"
3910,2-acetamido-N-[1-[[5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]-4-methylpentanamide
3911,N-[1-[[1-[[1-[[1-[[1-[[1-[[5-(diaminomethylideneamino)-1-[2-(ethylcarbamoyl)pyrrolidin-1-yl]-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide
3912,"17-prop-2-enyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol"
3913,"6-phenyl-2,3,5,6-tetrahydroimidazo[2,1-b][1,3]thiazole"
3914,"5-[3-(tert-butylamino)-2-hydroxypropoxy]-3,4-dihydro-2H-naphthalen-1-one"
3915,1-[4-cyano-4-(4-fluorophenyl)cyclohexyl]-3-methyl-4-phenylpiperidine-4-carboxylic acid
3916,"3-(2-methoxyphenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine"
3917,"4-(2-amino-1-hydroxypropyl)benzene-1,2-diol"
3918,"17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol"
3919,2-[(3-fluoroanilino)-hydroxymethylidene]-3-oxobutanenitrile
3920,2-[hydroxy-[4-(trifluoromethoxy)anilino]methylidene]-3-oxobutanenitrile
3921,"2-[(2,5-dibromoanilino)-hydroxymethylidene]-3-oxobutanenitrile"
3922,"6-[1-(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)cyclopropyl]pyridine-3-carboxylic acid"
3923,3-[4-hydroxy-2-methoxy-5-(2-methylbut-3-en-2-yl)phenyl]-1-(4-hydroxyphenyl)prop-2-en-1-one
3924,"[2-(2,6-dimethylanilino)-2-oxoethyl]-diethylazanium"
3925,"[2-(2,6-dimethylanilino)-2-oxoethyl]-triethylazanium"
3926,"2-[4-[4,4-bis(4-fluorophenyl)butyl]piperazin-1-yl]-N-(2,6-dimethylphenyl)acetamide"
3927,7-[3-hydroxy-2-(3-hydroxy-5-methylnon-1-enyl)-5-oxocyclopentyl]hept-2-enoic acid
3928,"N-[2-hydroxy-1-(3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl)propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide"
3929,"N-[[3-(3-fluoro-4-morpholin-4-ylphenyl)-2-oxo-1,3-oxazolidin-5-yl]methyl]acetamide"
3930,"octadeca-9,12-dienamide"
3931,"octadeca-9,12-dienoic acid"
3932,"1-phenyl-3,3-bis(pyridin-4-ylmethyl)indol-2-one"
3933,"2-amino-3-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]propanoate"
3934,"5,6,15-trihydroxyicosa-7,9,11,13-tetraenoic acid"
3935,"5,14,15-trihydroxyicosa-6,8,10,12-tetraenoic acid"
3936,"O-(5,6,7,8-tetrahydronaphthalen-2-yl) N-(6-methoxypyridin-2-yl)-N-methylcarbamothioate"
3937,1-[6-amino-2-[(1-carboxy-3-phenylpropyl)amino]hexanoyl]pyrrolidine-2-carboxylic acid
3938,"1,1-diethyl-3-(7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl)urea"
3939,lithium;hydroxide
3940,"2-[5-amino-2-(aminomethyl)-6-[5-[3,5-diamino-2-[3-amino-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-hydroxycyclohexyl]oxy-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]oxy-4-hydroxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
3941,3-benzhydrylidene-1-azabicyclo[2.2.2]octane
3942,"3-(dithiophen-2-ylmethylidene)-1,1-dimethylpiperidin-1-ium"
3943,"N-[3-(11,19-dihydroxy-8,12-dimethyl-2,6-dioxo-3,7-dioxabicyclo[13.4.0]nonadeca-1(15),9,12,16,18-pentaen-4-yl)prop-1-enyl]-4-methoxyiminobut-2-enamide"
3944,"N-[3-[11,19-dihydroxy-8-(hydroxymethyl)-12-methyl-2,6-dioxo-3,7-dioxabicyclo[13.4.0]nonadeca-1(15),9,12,16,18-pentaen-4-yl]prop-1-enyl]-4-methoxyiminobut-2-enamide"
3945,2-[6-(2-hydroxy-2-phenylethyl)-1-methylpiperidin-2-yl]-1-phenylethanone
3946,2-(2-carboxyanilino)-4-chlorobenzoic acid
3947,"1-(4-chlorophenyl)-2-[3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)propyl-methylamino]ethanone"
3948,"1-ethyl-6,8-difluoro-7-(3-methylpiperazin-1-yl)-4-oxoquinoline-3-carboxylic acid"
3949,"1-[bis(4-fluorophenyl)methyl]-4-[(2,3,4-trimethoxyphenyl)methyl]piperazine"
3950,1-(2-chloroethyl)-3-cyclohexyl-1-nitrosourea
3951,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one"
3952,"1-(2-bromo-1,2-diphenylethenyl)-4-ethylbenzene"
3953,"1-[(3,4-dichlorophenyl)methyl]indazole-3-carboxylic acid"
3954,"4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-ium-1-yl]-N,N-dimethyl-2,2-diphenylbutanamide"
3955,"4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-N,N-dimethyl-2,2-diphenylbutanamide"
3956,7-[(2-amino-2-phenylacetyl)amino]-3-chloro-8-oxo-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
3957,"ethyl 4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-ylidene)piperidine-1-carboxylate"
3958,"7-chloro-5-(2-chlorophenyl)-3-hydroxy-1,3-dihydro-1,4-benzodiazepin-2-one"
3959,"4-[(3,4-dichlorobenzoyl)amino]-5-(dipentylamino)-5-oxopentanoate"
3960,"4-[(3,4-dichlorobenzoyl)amino]-5-(dipentylamino)-5-oxopentanoic acid"
3961,[2-butyl-5-chloro-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]imidazol-4-yl]methanol
3962,"[8-[2-(4-hydroxy-6-oxooxan-2-yl)ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] 2-methylbutanoate"
3963,"2-(2-acetyl-5-methylanilino)-2-(2,6-dichlorophenyl)acetamide"
3964,"8-chloro-6-(4-methylpiperazin-1-yl)benzo[b][1,4]benzoxazepine"
3965,2-[4-[(2-oxocyclopentyl)methyl]phenyl]propanoic acid
3966,"7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecane"
3967,"2-(3,4-dihydroxyphenyl)-4,5-dihydroxychromen-7-one"
3968,"2,6-ditert-butyl-4-(ethylaminomethyl)phenol"
3969,1-[2-hydroxy-3-propyl-4-[4-(2H-tetrazol-5-yl)butoxy]phenyl]ethanone
3970,1-methyl-N-(8-methyl-8-azabicyclo[3.2.1]octan-3-yl)indazole-3-carboxamide
3971,8-phenyl-2-piperazin-1-ylchromen-4-one
3972,"3-hydroxybutan-2-yl 7-methyl-4-propan-2-yl-6,6a,8,9,10,10a-hexahydroindolo[4,3-fg]quinoline-9-carboxylate"
3973,2-morpholin-4-yl-8-phenylchromen-4-one
3974,"2-[[4-(3-amino-1,9-dioxo-5,6,6a,7-tetrahydro-4H-imidazo[1,5-f]pteridin-8-yl)benzoyl]amino]pentanedioic acid"
3975,"2-[[4-[(2,5-diamino-4-oxo-1H-pyrimidin-6-yl)carbamoylamino]benzoyl]amino]pentanedioic acid"
3976,"6-anilinoquinoline-5,8-dione"
3977,"2,6,10,14,19,23,27,31-octamethyldotriaconta-2,6,8,10,12,14,16,18,20,22,24,26,30-tridecaene"
3978,"5,7-dioxa-12-azapentacyclo[10.6.1.02,10.04,8.015,19]nonadeca-2,4(8),9,15-tetraene-17,18-diol"
3979,"5-(3,7-dimethylocta-1,6-dien-3-yl)-13-(hydroxymethyl)-9-methyl-10-propan-2-yl-3,9,12-triazatricyclo[6.6.1.04,15]pentadeca-1,4,6,8(15)-tetraen-11-one"
3980,"2,6-diamino-N-[6-amino-1-[[1-[[1-[[1-[[1-[[1-[[1-[(1-amino-3-hydroxy-1-oxopropan-2-yl)amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-1-oxohexan-2-yl]hexanamide"
3981,"N,N-diethyl-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide"
3982,"(7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl)methanol"
3983,(3-hexadecoxy-2-hydroxypropyl) 2-(trimethylazaniumyl)ethyl phosphate
3984,2-[(3-hexadecoxy-2-hydroxypropoxy)-hydroxyphosphoryl]oxyethyl-trimethylazanium
3985,(2-hydroxy-3-octadecoxypropyl) 2-(trimethylazaniumyl)ethyl phosphate
3986,"5-acetamido-2-[5-[3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-[6-(2-amino-3-hydroxyoctadec-4-enoxy)-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-(1,2,3-trihydroxypropyl)oxane-2-carboxylic acid"
3987,sodium;(2-hydroxy-3-octadec-9-enoyloxypropyl) hydrogen phosphate
3988,(2-hydroxy-3-phosphonooxypropyl) octadec-9-enoate
3989,"6-amino-2-[[2-(2,6-diaminohexanoylamino)-3-(1H-indol-3-yl)propanoyl]amino]hexanoic acid"
3990,"6-amino-2-[[2-(2,6-diaminohexanoylamino)-3-(4-hydroxyphenyl)propanoyl]amino]hexanoic acid"
3991,"trimethyl-[3-(2,2,2-trifluoro-1,1-dihydroxyethyl)phenyl]azanium"
